category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Biology,easy,Which option belongs to Biology?,transmission,enzyme,charger,tablet,enzyme,,,text,20,12,true
Biology,easy,Pick the correct term for Biology.,Ares,cockpit,protein,rebrand,protein,,,text,20,12,true
Biology,easy,Choose the item most linked to Biology.,leader,Hittites,protein,Divine Comedy,protein,,,text,20,12,true
Biology,easy,Which of these fits the topic Biology?,oil paint,evolution,volatility,returns,evolution,,,text,20,12,true
Biology,easy,Which of these is related to Biology?,exchange rate,homeostasis,prey,Olympus,homeostasis,,,text,20,12,true
Biology,easy,Choose the item most linked to Biology.,battery,coin,mitochondria,legislature,mitochondria,,,text,20,12,true
Biology,easy,Pick the correct term for Biology.,percentage,App Store,gene,Rama,gene,,,text,20,12,true
Biology,easy,Which option belongs to Biology?,protein,Divine Comedy,deuce,floor plan,protein,,,text,20,12,true
Biology,easy,Which of these is related to Biology?,evolution,continent,Industrial Revolution,ice melt,evolution,,,text,20,12,true
Biology,easy,Select a term associated with Biology.,enzyme,chain rule,comic,crest,enzyme,,,text,20,12,true
Biology,easy,Which of these is related to Biology?,mitochondria,checkmate,memory,exoplanet,mitochondria,,,text,20,12,true
Biology,easy,Which option belongs to Biology?,conversion,farm,photosynthesis,director,photosynthesis,,,text,20,12,true
Biology,easy,Which of these is related to Biology?,rebrand,enzyme,fraction,education reform,enzyme,,,text,20,12,true
Biology,easy,Which option belongs to Biology?,free kick,frame,skyscraper,DNA,DNA,,,text,20,12,true
Biology,easy,Which option belongs to Biology?,mitochondria,inflation,mindfulness,firewall,mitochondria,,,text,20,12,true
Biology,easy,Which option belongs to Biology?,evolution,foul,franchise,chassis,evolution,,,text,20,12,true
Biology,easy,Choose the item most linked to Biology.,red carpet,operating system,session,enzyme,enzyme,,,text,20,12,true
Biology,medium,Which of these is a core idea in Biology?,brain,lungs,ecosystem,electricity,ecosystem,,,text,40,10,true
Biology,medium,Which option is a key concept in Biology?,magnetism,homeostasis,prescription,toxicity,homeostasis,,,text,40,10,true
Biology,medium,Which term is most commonly used in Biology?,energy,renewable,protein,oxidation,protein,,,text,40,10,true
Biology,medium,Pick the concept that best matches Biology.,ecology,ice melt,gravity,gene,gene,,,text,40,10,true
Biology,medium,Which option aligns with Biology?,therapy,diagnosis,evolution,pollution,evolution,,,text,40,10,true
Biology,medium,Which term is most commonly used in Biology?,brain,evolution,nervous system,ionic bond,evolution,,,text,40,10,true
Biology,medium,Select the most relevant term for Biology.,reaction,symptom,conservation,evolution,evolution,,,text,40,10,true
Biology,medium,Which term is most commonly used in Biology?,enzyme,carbon footprint,conservation,skeletal system,enzyme,,,text,40,10,true
Biology,medium,Pick the concept that best matches Biology.,greenhouse gases,magnetism,gene,pharmacokinetics,gene,,,text,40,10,true
Biology,medium,Which option aligns with Biology?,renewable,diagnosis,cell,recycling,cell,,,text,40,10,true
Biology,medium,Which of these is a core idea in Biology?,emissions,energy,recycling,gene,gene,,,text,40,10,true
Biology,medium,Which option is a key concept in Biology?,brain,metabolism,prescription,photosynthesis,photosynthesis,,,text,40,10,true
Biology,medium,Pick the concept that best matches Biology.,sustainability,toxicity,pharmacokinetics,mitochondria,mitochondria,,,text,40,10,true
Biology,medium,Which of these is a core idea in Biology?,homeostasis,oxidation,adaptation,global warming,homeostasis,,,text,40,10,true
Biology,medium,Choose the term that best represents Biology.,carbon footprint,protein,ecosystem,covalent bond,protein,,,text,40,10,true
Biology,medium,Pick the concept that best matches Biology.,nervous system,compound,ionic bond,mitochondria,mitochondria,,,text,40,10,true
Biology,medium,Select the most relevant term for Biology.,brain,pollution,cell,hospital,cell,,,text,40,10,true
Biology,medium,Which term is most commonly used in Biology?,pH,energy,ecosystem,vaccine,ecosystem,,,text,40,10,true
Biology,hard,Select the most precise term for Biology.,cell,molecule,conservation,nervous system,cell,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,electricity,mitochondria,wave,biodiversity,mitochondria,,,text,80,8,true
Biology,hard,Which term is most specifically associated with Biology?,hospital,symptom,evolution,pH,evolution,,,text,80,8,true
Biology,hard,Select the most precise term for Biology.,momentum,ecosystem,clinical,nervous system,ecosystem,,,text,80,8,true
Biology,hard,Which option best characterizes Biology?,circulatory system,enzyme,force,fossil fuels,enzyme,,,text,80,8,true
Biology,hard,Which term is most specifically associated with Biology?,climate model,prescription,homeostasis,momentum,homeostasis,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,climate model,gene,ionic bond,patient,gene,,,text,80,8,true
Biology,hard,Select the best-fit term for Biology.,pH,atom,periodic table,DNA,DNA,,,text,80,8,true
Biology,hard,Select the best-fit term for Biology.,adaptation,emissions,receptor,homeostasis,homeostasis,,,text,80,8,true
Biology,hard,Which option is most directly linked to Biology?,lungs,magnetism,electricity,ecosystem,ecosystem,,,text,80,8,true
Biology,hard,Which term is most specifically associated with Biology?,photosynthesis,kidney,hospital,pollution,photosynthesis,,,text,80,8,true
Biology,hard,Which option best characterizes Biology?,disease,heart,sea level,photosynthesis,photosynthesis,,,text,80,8,true
Biology,hard,Which term is the closest match to Biology?,receptor,diagnosis,homeostasis,covalent bond,homeostasis,,,text,80,8,true
Biology,hard,Which term is most specifically associated with Biology?,DNA,prescription,bioavailability,sea level,DNA,,,text,80,8,true
Biology,hard,Select the most precise term for Biology.,ionic bond,nervous system,prescription,mitochondria,mitochondria,,,text,80,8,true
Biology,hard,Which term is most specifically associated with Biology?,diagnosis,evolution,oxidation,lungs,evolution,,,text,80,8,true
Biology,hard,Pick the most specific concept tied to Biology.,evolution,sustainability,global warming,thermodynamics,evolution,,,text,80,8,true
Biology,hard,Select the most precise term for Biology.,mitigation,gene,circulatory system,treatment,gene,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,protein,hospital,covalent bond,momentum,protein,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,diagnosis,gene,muscular system,treatment,gene,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,DNA,adaptation,side effect,renewable,DNA,,,text,80,8,true
Biology,hard,Which term is the closest match to Biology?,carbon footprint,evolution,prescription,energy,evolution,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,therapy,adaptation,photosynthesis,hospital,photosynthesis,,,text,80,8,true
Biology,hard,Choose the most accurate term for Biology.,carbon dioxide,mitigation,protein,muscular system,protein,,,text,80,8,true
Human Anatomy,easy,Pick the correct term for Human Anatomy.,lungs,space planning,cash flow,midfielder,lungs,,,text,20,12,true
Human Anatomy,easy,Pick the correct term for Human Anatomy.,heart,push notification,fertilizer,screenplay,heart,,,text,20,12,true
Human Anatomy,easy,Which of these is related to Human Anatomy?,baseline,flag ratio,entrepreneur,kidney,kidney,,,text,20,12,true
Human Anatomy,easy,Choose the item most linked to Human Anatomy.,podium,continent,muscular system,cell,muscular system,,,text,20,12,true
Human Anatomy,easy,Which option belongs to Human Anatomy?,policy,digestive system,wildlife reserve,box office,digestive system,,,text,20,12,true
Human Anatomy,easy,Choose the item most linked to Human Anatomy.,portfolio,kidney,author,posture,kidney,,,text,20,12,true
Human Anatomy,easy,Select a term associated with Human Anatomy.,campaign,respiratory system,illustration,checkout,respiratory system,,,text,20,12,true
Human Anatomy,easy,Select a term associated with Human Anatomy.,Mississippi,atom,Odin,skeletal system,skeletal system,,,text,20,12,true
Human Anatomy,easy,Which of these is related to Human Anatomy?,chancellor,nervous system,pruning,mitigation,nervous system,,,text,20,12,true
Human Anatomy,easy,Which option belongs to Human Anatomy?,lungs,supply,prime minister,podium,lungs,,,text,20,12,true
Human Anatomy,easy,Which of these fits the topic Human Anatomy?,bytecode,nervous system,prime number,email,nervous system,,,text,20,12,true
Human Anatomy,easy,Which of these is related to Human Anatomy?,kidney,planting,target audience,patch,kidney,,,text,20,12,true
Human Anatomy,easy,Choose the item most linked to Human Anatomy.,internet,continent,respiratory system,Egyptians,respiratory system,,,text,20,12,true
Human Anatomy,easy,Pick the correct term for Human Anatomy.,sensor,nervous system,fuselage,Arctic Ocean,nervous system,,,text,20,12,true
Human Anatomy,easy,Which of these is related to Human Anatomy?,judiciary,cockpit,inequality,heart,heart,,,text,20,12,true
Human Anatomy,easy,Select a term associated with Human Anatomy.,fraction,nervous system,bull market,supply chain,nervous system,,,text,20,12,true
Human Anatomy,easy,Which option belongs to Human Anatomy?,Literature,exoplanet,muscular system,predator,muscular system,,,text,20,12,true
Human Anatomy,easy,Select a term associated with Human Anatomy.,Tamil Nadu,fuel,fraction,digestive system,digestive system,,,text,20,12,true
Human Anatomy,medium,Which of these is a core idea in Human Anatomy?,bioavailability,toxicity,muscular system,patient,muscular system,,,text,40,10,true
Human Anatomy,medium,Select the most relevant term for Human Anatomy.,acceleration,ecosystem,lungs,biodiversity,lungs,,,text,40,10,true
Human Anatomy,medium,Which option aligns with Human Anatomy?,emissions,mitigation,kidney,catalyst,kidney,,,text,40,10,true
Human Anatomy,medium,Select the most relevant term for Human Anatomy.,respiratory system,atom,photosynthesis,force,respiratory system,,,text,40,10,true
Human Anatomy,medium,Which option is a key concept in Human Anatomy?,molecule,skeletal system,sustainability,hospital,skeletal system,,,text,40,10,true
Human Anatomy,medium,Which of these is a core idea in Human Anatomy?,digestive system,electricity,catalyst,momentum,digestive system,,,text,40,10,true
Human Anatomy,medium,Which option is a key concept in Human Anatomy?,nervous system,bioavailability,biodiversity,energy,nervous system,,,text,40,10,true
Human Anatomy,medium,Pick the concept that best matches Human Anatomy.,mitigation,climate model,respiratory system,momentum,respiratory system,,,text,40,10,true
Human Anatomy,medium,Choose the term that best represents Human Anatomy.,skeletal system,electricity,gravity,atom,skeletal system,,,text,40,10,true
Human Anatomy,medium,Choose the term that best represents Human Anatomy.,vaccine,ecology,acceleration,lungs,lungs,,,text,40,10,true
Human Anatomy,medium,Which option is a key concept in Human Anatomy?,digestive system,fossil fuels,therapy,metabolism,digestive system,,,text,40,10,true
Human Anatomy,medium,Pick the concept that best matches Human Anatomy.,mitochondria,nervous system,climate model,reaction,nervous system,,,text,40,10,true
Human Anatomy,medium,Which term is most commonly used in Human Anatomy?,periodic table,enzyme,kidney,protein,kidney,,,text,40,10,true
Human Anatomy,medium,Choose the term that best represents Human Anatomy.,muscular system,therapy,cell,fossil fuels,muscular system,,,text,40,10,true
Human Anatomy,medium,Pick the concept that best matches Human Anatomy.,thermodynamics,mitigation,respiratory system,receptor,respiratory system,,,text,40,10,true
Human Anatomy,medium,Which of these is a core idea in Human Anatomy?,atom,electricity,circulatory system,energy,circulatory system,,,text,40,10,true
Human Anatomy,medium,Which option aligns with Human Anatomy?,treatment,ecology,kidney,carbon footprint,kidney,,,text,40,10,true
Human Anatomy,medium,Choose the term that best represents Human Anatomy.,vaccine,conservation,skeletal system,magnetism,skeletal system,,,text,40,10,true
Human Anatomy,hard,Which term is most specifically associated with Human Anatomy?,heart,ionic bond,gene,global warming,heart,,,text,80,8,true
Human Anatomy,hard,Choose the most accurate term for Human Anatomy.,photosynthesis,muscular system,mitigation,mitochondria,muscular system,,,text,80,8,true
Human Anatomy,hard,Choose the most accurate term for Human Anatomy.,compound,carbon footprint,brain,covalent bond,brain,,,text,80,8,true
Human Anatomy,hard,Which term is the closest match to Human Anatomy?,kidney,mitochondria,disease,velocity,kidney,,,text,80,8,true
Human Anatomy,hard,Which option best characterizes Human Anatomy?,respiratory system,receptor,side effect,photosynthesis,respiratory system,,,text,80,8,true
Human Anatomy,hard,Which term is most specifically associated with Human Anatomy?,lungs,compound,bioavailability,covalent bond,lungs,,,text,80,8,true
Human Anatomy,hard,Select the most precise term for Human Anatomy.,therapy,oxidation,brain,gravity,brain,,,text,80,8,true
Human Anatomy,hard,Which term is most specifically associated with Human Anatomy?,ecology,compound,nervous system,magnetism,nervous system,,,text,80,8,true
Human Anatomy,hard,Which option is most directly linked to Human Anatomy?,catalyst,homeostasis,skeletal system,compound,skeletal system,,,text,80,8,true
Human Anatomy,hard,Which term is most specifically associated with Human Anatomy?,reaction,brain,DNA,carbon footprint,brain,,,text,80,8,true
Human Anatomy,hard,Choose the most accurate term for Human Anatomy.,acceleration,gravity,muscular system,sustainability,muscular system,,,text,80,8,true
Human Anatomy,hard,Select the most precise term for Human Anatomy.,nervous system,climate model,bioavailability,greenhouse gases,nervous system,,,text,80,8,true
Human Anatomy,hard,Which term is the closest match to Human Anatomy?,reaction,renewable,brain,symptom,brain,,,text,80,8,true
Human Anatomy,hard,Select the best-fit term for Human Anatomy.,thermodynamics,greenhouse gases,skeletal system,climate model,skeletal system,,,text,80,8,true
Human Anatomy,hard,Which term is the closest match to Human Anatomy?,brain,periodic table,compound,disease,brain,,,text,80,8,true
Human Anatomy,hard,Select the most precise term for Human Anatomy.,circulatory system,diagnosis,hospital,fossil fuels,circulatory system,,,text,80,8,true
Human Anatomy,hard,Select the best-fit term for Human Anatomy.,heart,vaccine,ionic bond,ecosystem,heart,,,text,80,8,true
Human Anatomy,hard,Which option is most directly linked to Human Anatomy?,greenhouse gases,ecosystem,lungs,drug,lungs,,,text,80,8,true
Human Anatomy,hard,Which term is the closest match to Human Anatomy?,digestive system,treatment,diagnosis,ecology,digestive system,,,text,80,8,true
Human Anatomy,hard,Which term is most specifically associated with Human Anatomy?,evolution,skeletal system,sea level,treatment,skeletal system,,,text,80,8,true
Human Anatomy,hard,Which term is the closest match to Human Anatomy?,prescription,heart,therapy,compound,heart,,,text,80,8,true
Human Anatomy,hard,Pick the most specific concept tied to Human Anatomy.,dosage,biodiversity,pharmacokinetics,muscular system,muscular system,,,text,80,8,true
Human Anatomy,hard,Pick the most specific concept tied to Human Anatomy.,gravity,toxicity,ecosystem,heart,heart,,,text,80,8,true
Human Anatomy,hard,Select the best-fit term for Human Anatomy.,hospital,ecology,heart,receptor,heart,,,text,80,8,true
Space Exploration,easy,Which of these fits the topic Space Exploration?,orbit,monopoly,endangered,electricity,orbit,,,text,20,12,true
Space Exploration,easy,Which of these fits the topic Space Exploration?,machine,rocket,Sumatra,lifecycle,rocket,,,text,20,12,true
Space Exploration,easy,Select a term associated with Space Exploration.,mitochondria,Mars rover,wilderness,linguistics,Mars rover,,,text,20,12,true
Space Exploration,easy,Which option belongs to Space Exploration?,orbit,silhouette,comic,masala,orbit,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,compost,Iceland,zero trust,spacecraft,spacecraft,,,text,20,12,true
Space Exploration,easy,Which of these is related to Space Exploration?,rocket,harvest,policy debate,global economy,rocket,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,Athena,conservation,sensor,satellite,satellite,,,text,20,12,true
Space Exploration,easy,Which of these fits the topic Space Exploration?,spacecraft,policy,flag ratio,balance,spacecraft,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,spacecraft,Ragnarok,latitude,pivot,spacecraft,,,text,20,12,true
Space Exploration,easy,Which option belongs to Space Exploration?,dunk,conversion,satellite,brush,satellite,,,text,20,12,true
Space Exploration,easy,Which of these is related to Space Exploration?,brush,limit,checkmate,orbit,orbit,,,text,20,12,true
Space Exploration,easy,Which of these fits the topic Space Exploration?,limit,prayer,endangered,satellite,satellite,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,rocket,superpower,public health,syntax,rocket,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,space station,prescription,tense,gradient descent,space station,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,investor,Lakshmi,launch vehicle,World War II,launch vehicle,,,text,20,12,true
Space Exploration,easy,Select a term associated with Space Exploration.,indentation,launch vehicle,garbage collection,ceremony,launch vehicle,,,text,20,12,true
Space Exploration,easy,Choose the item most linked to Space Exploration.,space station,Borneo,optimization,integral,space station,,,text,20,12,true
Space Exploration,easy,Which of these fits the topic Space Exploration?,therapy,parliament,responsive design,satellite,satellite,,,text,20,12,true
Space Exploration,medium,Which option is a key concept in Space Exploration?,producer,pilgrimage,perception,rocket,rocket,,,text,40,10,true
Space Exploration,medium,Which of these is a core idea in Space Exploration?,Berlin Wall,space station,Thar,network,space station,,,text,40,10,true
Space Exploration,medium,Which term is most commonly used in Space Exploration?,GDP,reason,spacecraft,pharmacokinetics,spacecraft,,,text,40,10,true
Space Exploration,medium,Choose the term that best represents Space Exploration.,harvest,monarch,orbit,scarcity,orbit,,,text,40,10,true
Space Exploration,medium,Which option is a key concept in Space Exploration?,orbit,symphony,League of Nations,patient,orbit,,,text,40,10,true
Space Exploration,medium,Which of these is a core idea in Space Exploration?,designer,Mars rover,tricolor,Hittites,Mars rover,,,text,40,10,true
Space Exploration,medium,Which option aligns with Space Exploration?,spacewalk,Midgard,transmission,pharmacokinetics,spacewalk,,,text,40,10,true
Space Exploration,medium,Which option aligns with Space Exploration?,orbit,goal,sidekick,horsepower,orbit,,,text,40,10,true
Space Exploration,medium,Choose the term that best represents Space Exploration.,identity,rocket,conservation,promotion,rocket,,,text,40,10,true
Space Exploration,medium,Choose the term that best represents Space Exploration.,cape,plate,orbit,landscape,orbit,,,text,40,10,true
Space Exploration,medium,Which term is most commonly used in Space Exploration?,radius,carbon dioxide,League of Nations,spacecraft,spacecraft,,,text,40,10,true
Space Exploration,medium,Which of these is a core idea in Space Exploration?,clinical,market cap,director,orbit,orbit,,,text,40,10,true
Space Exploration,medium,Choose the term that best represents Space Exploration.,Mars rover,Plassey,opera,socialization,Mars rover,,,text,40,10,true
Space Exploration,medium,Choose the term that best represents Space Exploration.,horsepower,renewable,area under curve,mission control,mission control,,,text,40,10,true
Space Exploration,medium,Choose the term that best represents Space Exploration.,control system,couture,rocket,search,rocket,,,text,40,10,true
Space Exploration,medium,Which term is most commonly used in Space Exploration?,rocket,Nile,Ares,brand equity,rocket,,,text,40,10,true
Space Exploration,medium,Which of these is a core idea in Space Exploration?,return,mission control,festivals,Best Actress,mission control,,,text,40,10,true
Space Exploration,medium,Which option aligns with Space Exploration?,Everest,lens,Mars rover,Greenland,Mars rover,,,text,40,10,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,Hamlet,billboard,orchestra,rocket,rocket,,,text,80,8,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,conductor,therapy,prayer,satellite,satellite,,,text,80,8,true
Space Exploration,hard,Which option is most directly linked to Space Exploration?,vault,climate model,spacecraft,Odyssey,spacecraft,,,text,80,8,true
Space Exploration,hard,Which option is most directly linked to Space Exploration?,wave,biodiversity,federalism,rocket,rocket,,,text,80,8,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,orbit,Mediterranean Sea,tragedy,electricity,orbit,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,North America,spacecraft,Hittites,dictionary,spacecraft,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,prey,superpower,stock exchange,orbit,orbit,,,text,80,8,true
Space Exploration,hard,Which option best characterizes Space Exploration?,suspension,Hamlet,mission control,posture,mission control,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,app,satellite,screen,seed,satellite,,,text,80,8,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,post,receptor,space station,story arc,space station,,,text,80,8,true
Space Exploration,hard,Which option is most directly linked to Space Exploration?,rhyme,philanthropist,mission control,continent,mission control,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,mission control,Divine Comedy,SEO,engagement,mission control,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,spacecraft,textile,product page,angle,spacecraft,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,orbit,latitude,rook,Assam,orbit,,,text,80,8,true
Space Exploration,hard,Which option best characterizes Space Exploration?,Best Actor,Assam,camera,launch vehicle,launch vehicle,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,spacecraft,demand,Arctic Ocean,list comprehension,spacecraft,,,text,80,8,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,internet,orbit,box office,myth,orbit,,,text,80,8,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,designer,RPG,strings,Mars rover,Mars rover,,,text,80,8,true
Space Exploration,hard,Which term is most specifically associated with Space Exploration?,inequality,area,forehand,mission control,mission control,,,text,80,8,true
Space Exploration,hard,Which option is most directly linked to Space Exploration?,launch vehicle,air traffic,cell,ecosystem,launch vehicle,,,text,80,8,true
Space Exploration,hard,Select the most precise term for Space Exploration.,rocket,Plassey,Odyssey,garbage collection,rocket,,,text,80,8,true
Space Exploration,hard,Choose the most accurate term for Space Exploration.,Australia,ethics,generator,rocket,rocket,,,text,80,8,true
Space Exploration,hard,Pick the most specific concept tied to Space Exploration.,package,CSS,haiku,Mars rover,Mars rover,,,text,80,8,true
Space Exploration,hard,Which option best characterizes Space Exploration?,Mars rover,fabric,Himalayas,hero,Mars rover,,,text,80,8,true
Astronomy,easy,Which of these is related to Astronomy?,light-year,complexity,latitude,Ganga,light-year,,,text,20,12,true
Astronomy,easy,Which option belongs to Astronomy?,Assyrians,inventory,enzyme,galaxy,galaxy,,,text,20,12,true
Astronomy,easy,Which of these is related to Astronomy?,mulch,opera,light-year,prescription,light-year,,,text,20,12,true
Astronomy,easy,Which of these fits the topic Astronomy?,telescope,comic,Academy Awards,console,telescope,,,text,20,12,true
Astronomy,easy,Choose the item most linked to Astronomy.,constellation,sovereignty,bowler,API,constellation,,,text,20,12,true
Astronomy,easy,Which of these fits the topic Astronomy?,fuselage,hemisphere,pivot,light-year,light-year,,,text,20,12,true
Astronomy,easy,Which of these is related to Astronomy?,supernova,deviance,costume,proof of work,supernova,,,text,20,12,true
Astronomy,easy,Pick the correct term for Astronomy.,telescope,dot-com,demand,banner,telescope,,,text,20,12,true
Astronomy,easy,Choose the item most linked to Astronomy.,memory,nebula,studio,therapy,nebula,,,text,20,12,true
Astronomy,easy,Choose the item most linked to Astronomy.,Gobi,Thar,atom,planet,planet,,,text,20,12,true
Astronomy,easy,Pick the correct term for Astronomy.,encryption,graphic novel,planet,order,planet,,,text,20,12,true
Astronomy,easy,Which of these is related to Astronomy?,tragedy,policy,constellation,warehouse,constellation,,,text,20,12,true
Astronomy,easy,Select a term associated with Astronomy.,archipelago,star,issue,volcanic island,star,,,text,20,12,true
Astronomy,easy,Which of these is related to Astronomy?,prime minister,exoplanet,lens,designer,exoplanet,,,text,20,12,true
Astronomy,easy,Which option belongs to Astronomy?,constellation,inflation,emulator,node,constellation,,,text,20,12,true
Astronomy,easy,Which of these fits the topic Astronomy?,cuisine,Ashoka,black hole,monotheism,black hole,,,text,20,12,true
Astronomy,easy,Which of these fits the topic Astronomy?,Amazon,freight,sequence,supernova,supernova,,,text,20,12,true
Astronomy,easy,Which of these fits the topic Astronomy?,strings,bishop,plate,telescope,telescope,,,text,20,12,true
Astronomy,medium,Which term is most commonly used in Astronomy?,black hole,offside,spacewalk,perimeter,black hole,,,text,40,10,true
Astronomy,medium,Which term is most commonly used in Astronomy?,theme,rhyme,texture,planet,planet,,,text,40,10,true
Astronomy,medium,Which option is a key concept in Astronomy?,sequel,branding,wearable,constellation,constellation,,,text,40,10,true
Astronomy,medium,Select the most relevant term for Astronomy.,species,supernova,cinematography,engagement,supernova,,,text,40,10,true
Astronomy,medium,Select the most relevant term for Astronomy.,cookie,constitution,nebula,billboard,nebula,,,text,40,10,true
Astronomy,medium,Which term is most commonly used in Astronomy?,exoplanet,enzyme,dialect,recycling,exoplanet,,,text,40,10,true
Astronomy,medium,Which option is a key concept in Astronomy?,black hole,column,tragedy,Phoenicians,black hole,,,text,40,10,true
Astronomy,medium,Which term is most commonly used in Astronomy?,inference,star,summit,reaction,star,,,text,40,10,true
Astronomy,medium,Select the most relevant term for Astronomy.,banknote,grammar,supernova,Apollo,supernova,,,text,40,10,true
Astronomy,medium,Pick the concept that best matches Astronomy.,composer,quadratic,stock exchange,nebula,nebula,,,text,40,10,true
Astronomy,medium,Select the most relevant term for Astronomy.,protein,black hole,session,personality,black hole,,,text,40,10,true
Astronomy,medium,Which term is most commonly used in Astronomy?,posture,palette,nebula,unit circle,nebula,,,text,40,10,true
Astronomy,medium,Choose the term that best represents Astronomy.,authentication,planet,Durga,arch,planet,,,text,40,10,true
Astronomy,medium,Pick the concept that best matches Astronomy.,monopoly,inflection,advertising,telescope,telescope,,,text,40,10,true
Astronomy,medium,Which of these is a core idea in Astronomy?,black hole,reaction,mulch,World War II,black hole,,,text,40,10,true
Astronomy,medium,Pick the concept that best matches Astronomy.,star,myth,pruning,conversion,star,,,text,40,10,true
Astronomy,medium,Which term is most commonly used in Astronomy?,nebula,responsive layout,Peace,Best Actress,nebula,,,text,40,10,true
Astronomy,medium,Which option aligns with Astronomy?,structural,target audience,light-year,Rebellion of 1857,light-year,,,text,40,10,true
Astronomy,hard,Pick the most specific concept tied to Astronomy.,narrator,distribution,UDP,exoplanet,exoplanet,,,text,80,8,true
Astronomy,hard,Which term is the closest match to Astronomy?,freight,tributary,color,galaxy,galaxy,,,text,80,8,true
Astronomy,hard,Select the best-fit term for Astronomy.,AI,recipe,constellation,force,constellation,,,text,80,8,true
Astronomy,hard,Choose the most accurate term for Astronomy.,procurement,telescope,plate,net,telescope,,,text,80,8,true
Astronomy,hard,Choose the most accurate term for Astronomy.,free kick,protocol,galaxy,engagement,galaxy,,,text,80,8,true
Astronomy,hard,Which term is the closest match to Astronomy?,exoplanet,supply chain,Harappa,Poseidon,exoplanet,,,text,80,8,true
Astronomy,hard,Which term is most specifically associated with Astronomy?,telescope,currency symbol,endangered,Lake Victoria,telescope,,,text,80,8,true
Astronomy,hard,Pick the most specific concept tied to Astronomy.,billionaire,hemisphere,banner,supernova,supernova,,,text,80,8,true
Astronomy,hard,Which option is most directly linked to Astronomy?,Hamlet,device,icon,black hole,black hole,,,text,80,8,true
Astronomy,hard,Choose the most accurate term for Astronomy.,star,realism,mitochondria,bond,star,,,text,80,8,true
Astronomy,hard,Choose the most accurate term for Astronomy.,Himalayas,oasis,URL,galaxy,galaxy,,,text,80,8,true
Astronomy,hard,Choose the most accurate term for Astronomy.,foul,email,socialization,light-year,light-year,,,text,80,8,true
Astronomy,hard,Which option is most directly linked to Astronomy?,galaxy,migration,memory,routing,galaxy,,,text,80,8,true
Astronomy,hard,Which option best characterizes Astronomy?,opportunity cost,exoplanet,theme,protocol,exoplanet,,,text,80,8,true
Astronomy,hard,Which term is most specifically associated with Astronomy?,asana,validation,pitch,black hole,black hole,,,text,80,8,true
Astronomy,hard,Which term is the closest match to Astronomy?,light-year,Yggdrasil,epic,Valkyrie,light-year,,,text,80,8,true
Astronomy,hard,Select the most precise term for Astronomy.,post,light-year,harvest,motivation,light-year,,,text,80,8,true
Astronomy,hard,Select the most precise term for Astronomy.,metaphor,perception,patient,constellation,constellation,,,text,80,8,true
Astronomy,hard,Which option best characterizes Astronomy?,Mahabharata,Hamlet,exoplanet,bandwidth,exoplanet,,,text,80,8,true
Astronomy,hard,Select the most precise term for Astronomy.,Indus Valley,charger,dribble,planet,planet,,,text,80,8,true
Astronomy,hard,Which term is the closest match to Astronomy?,black hole,kidney,Odyssey,brain,black hole,,,text,80,8,true
Astronomy,hard,Which term is the closest match to Astronomy?,cell,steam engine,exoplanet,origin story,exoplanet,,,text,80,8,true
Astronomy,hard,Which option is most directly linked to Astronomy?,exoplanet,drug,Assyrians,Ares,exoplanet,,,text,80,8,true
Astronomy,hard,Choose the most accurate term for Astronomy.,adjective,planet,conservation,app,planet,,,text,80,8,true
Mathematics,easy,Select a term associated with Mathematics.,slope,breathing,factor,currency symbol,factor,,,text,20,12,true
Mathematics,easy,Which of these fits the topic Mathematics?,function,adaptation,automation,mitochondria,function,,,text,20,12,true
