category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Sociology,hard,"Which category is the closest match for the topic ""Sociology""?",Ancient Civilization,Aviation,Astronomy,Sociology,Sociology,,,text,80,8,true
Sociology,hard,Pick the category that most accurately represents: Sociology.,Automobiles,Sociology,Agriculture,Astronomy,Sociology,,,text,80,8,true
Political Science,easy,"Choose the category that best matches ""Political Science"".",Mythology (Greek),Blockchain,Finance,Political Science,Political Science,,,text,20,12,true
Political Science,easy,Identify the subject area: Political Science.,E-commerce,Geometry,Mythology (Norse),Political Science,Political Science,,,text,20,12,true
Political Science,easy,"Which category does the topic ""Political Science"" belong to?",Political Science,Programming (Python),Mythology (Norse),Stock Market,Political Science,,,text,20,12,true
Political Science,easy,Pick the subject area that matches: Political Science.,Modern History,Space Exploration,Football,Political Science,Political Science,,,text,20,12,true
Political Science,easy,Identify the subject area: Political Science.,Political Science,Gaming,Fashion,Languages,Political Science,,,text,20,12,true
Political Science,easy,"The topic ""Political Science"" best fits which category?",Deserts,World Geography,Mountains & Peaks,Political Science,Political Science,,,text,20,12,true
Political Science,easy,"Choose the category that best matches ""Political Science"".",National Flags,Chemistry,Political Science,English Grammar,Political Science,,,text,20,12,true
Political Science,easy,"Choose the category that best matches ""Political Science"".",Political Science,Algebra,Currencies,World Leaders,Political Science,,,text,20,12,true
Political Science,easy,Identify the subject area: Political Science.,Political Science,Astronomy,Medicine,Calculus,Political Science,,,text,20,12,true
Political Science,easy,"Which category does the topic ""Political Science"" belong to?",Finance,Music (Pop),Agriculture,Political Science,Political Science,,,text,20,12,true
Political Science,easy,"Which category does the topic ""Political Science"" belong to?",Political Science,Currencies,Blockchain,Mythology (Greek),Political Science,,,text,20,12,true
Political Science,easy,Which category is the best match for: Political Science?,Political Science,Cricket,Mythology (Greek),Networking,Political Science,,,text,20,12,true
Political Science,easy,Which category is the best match for: Political Science?,Political Science,Calculus,Environmental Science,Marketing,Political Science,,,text,20,12,true
Political Science,easy,"Choose the category that best matches ""Political Science"".",Modern History,Islands,Gaming,Political Science,Political Science,,,text,20,12,true
Political Science,easy,"Choose the category that best matches ""Political Science"".",Ancient Civilization,Political Science,Biology,Photography,Political Science,,,text,20,12,true
Political Science,easy,"Choose the category that best matches ""Political Science"".",English Grammar,Mobile Development,Political Science,World Leaders,Political Science,,,text,20,12,true
Political Science,easy,Pick the subject area that matches: Political Science.,Political Science,Rivers & Lakes,Geometry,Oceans & Seas,Political Science,,,text,20,12,true
Political Science,easy,Which category is the best match for: Political Science?,Brands & Logos,Superheroes,Political Science,Gaming,Political Science,,,text,20,12,true
Political Science,medium,Select the most appropriate category for: Political Science.,Astronomy,Automobiles,Artificial Intelligence,Political Science,Political Science,,,text,40,10,true
Political Science,medium,"Which subject area most closely matches the topic ""Political Science""?",Automobiles,Political Science,Architecture,Computer Science,Political Science,,,text,40,10,true
Political Science,medium,"Which subject area most closely matches the topic ""Political Science""?",Environmental Science,Automobiles,Agriculture,Political Science,Political Science,,,text,40,10,true
Political Science,medium,Select the most appropriate category for: Political Science.,Architecture,Environmental Science,Political Science,Awards (Oscars),Political Science,,,text,40,10,true
Political Science,medium,Which category is most closely related to: Political Science?,Political Science,Architecture,Automobiles,Awards (Nobel),Political Science,,,text,40,10,true
Political Science,medium,Select the most appropriate category for: Political Science.,Computer Science,Astronomy,Awards (Oscars),Political Science,Political Science,,,text,40,10,true
Political Science,medium,Which category is most closely related to: Political Science?,Computer Science,Architecture,Political Science,Astronomy,Political Science,,,text,40,10,true
Political Science,medium,"Best-fit category for ""Political Science"" is:",Political Science,Ancient Civilization,Awards (Oscars),Algebra,Political Science,,,text,40,10,true
Political Science,medium,Which category is most closely related to: Political Science?,Architecture,Agriculture,Political Science,Algebra,Political Science,,,text,40,10,true
Political Science,medium,Pick the best category for this quiz topic: Political Science.,Agriculture,Ancient Civilization,Computer Science,Political Science,Political Science,,,text,40,10,true
Political Science,medium,Pick the best category for this quiz topic: Political Science.,Political Science,Awards (Oscars),Astronomy,Ancient Civilization,Political Science,,,text,40,10,true
Political Science,medium,"Which subject area most closely matches the topic ""Political Science""?",Environmental Science,Political Science,Aviation,Computer Science,Political Science,,,text,40,10,true
Political Science,medium,Which category is most closely related to: Political Science?,Artificial Intelligence,Agriculture,Political Science,Ancient Civilization,Political Science,,,text,40,10,true
Political Science,medium,"Best-fit category for ""Political Science"" is:",Political Science,Artificial Intelligence,Computer Science,Algebra,Political Science,,,text,40,10,true
Political Science,medium,Select the most appropriate category for: Political Science.,Artificial Intelligence,Aviation,Political Science,Automobiles,Political Science,,,text,40,10,true
Political Science,medium,"Best-fit category for ""Political Science"" is:",Awards (Oscars),Agriculture,Artificial Intelligence,Political Science,Political Science,,,text,40,10,true
Political Science,medium,"Best-fit category for ""Political Science"" is:",Algebra,Political Science,Awards (Oscars),Computer Science,Political Science,,,text,40,10,true
Political Science,medium,"Which subject area most closely matches the topic ""Political Science""?",Awards (Nobel),Computer Science,Aviation,Political Science,Political Science,,,text,40,10,true
Political Science,hard,Select the category that most precisely fits: Political Science.,Ancient Civilization,Political Science,Environmental Science,Architecture,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the closest match for the topic ""Political Science""?",Algebra,Agriculture,Artificial Intelligence,Political Science,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Computer Science,Astronomy,Political Science,Algebra,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Architecture,Ancient Civilization,Algebra,Political Science,Political Science,,,text,80,8,true
Political Science,hard,Which subject is the correct classification for: Political Science?,Architecture,Political Science,Computer Science,Environmental Science,Political Science,,,text,80,8,true
Political Science,hard,"Most precise category for ""Political Science"" is:",Architecture,Agriculture,Ancient Civilization,Political Science,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Environmental Science,Astronomy,Political Science,Artificial Intelligence,Political Science,,,text,80,8,true
Political Science,hard,Select the category that most precisely fits: Political Science.,Algebra,Agriculture,Political Science,Ancient Civilization,Political Science,,,text,80,8,true
Political Science,hard,Pick the category that most accurately represents: Political Science.,Agriculture,Political Science,Astronomy,Ancient Civilization,Political Science,,,text,80,8,true
Political Science,hard,Identify the primary category for: Political Science.,Environmental Science,Political Science,Artificial Intelligence,Astronomy,Political Science,,,text,80,8,true
Political Science,hard,Pick the category that most accurately represents: Political Science.,Political Science,Astronomy,Agriculture,Computer Science,Political Science,,,text,80,8,true
Political Science,hard,Pick the category that most accurately represents: Political Science.,Political Science,Environmental Science,Architecture,Agriculture,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the closest match for the topic ""Political Science""?",Agriculture,Political Science,Astronomy,Computer Science,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Environmental Science,Political Science,Astronomy,Agriculture,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Algebra,Architecture,Political Science,Astronomy,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Political Science,Architecture,Algebra,Ancient Civilization,Political Science,,,text,80,8,true
Political Science,hard,Pick the category that most accurately represents: Political Science.,Artificial Intelligence,Ancient Civilization,Computer Science,Political Science,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Environmental Science,Architecture,Astronomy,Political Science,Political Science,,,text,80,8,true
Political Science,hard,Choose the most specific category for: Political Science.,Environmental Science,Political Science,Ancient Civilization,Algebra,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the best fit for the topic ""Political Science""?",Architecture,Political Science,Artificial Intelligence,Environmental Science,Political Science,,,text,80,8,true
Political Science,hard,"Which category is the closest match for the topic ""Political Science""?",Political Science,Computer Science,Artificial Intelligence,Environmental Science,Political Science,,,text,80,8,true
Political Science,hard,Identify the primary category for: Political Science.,Computer Science,Astronomy,Architecture,Political Science,Political Science,,,text,80,8,true
Political Science,hard,"Most precise category for ""Political Science"" is:",Artificial Intelligence,Astronomy,Political Science,Ancient Civilization,Political Science,,,text,80,8,true
Political Science,hard,Identify the primary category for: Political Science.,Agriculture,Architecture,Astronomy,Political Science,Political Science,,,text,80,8,true
World Religions,easy,Pick the subject area that matches: World Religions.,Calculus,Superheroes,World Religions,Sociology,World Religions,,,text,20,12,true
World Religions,easy,"The topic ""World Religions"" best fits which category?",Blockchain,World Religions,Fashion,Internet History,World Religions,,,text,20,12,true
World Religions,easy,Select the correct quiz category for: World Religions.,Web Development,World Religions,Blockchain,National Parks,World Religions,,,text,20,12,true
World Religions,easy,"The topic ""World Religions"" best fits which category?",World Continents,World Religions,Astronomy,Mythology (Indian),World Religions,,,text,20,12,true
World Religions,easy,Select the correct quiz category for: World Religions.,Football,National Parks,World Religions,Business Tycoons,World Religions,,,text,20,12,true
World Religions,easy,Which category is the best match for: World Religions?,Mythology (Greek),Blockchain,Languages,World Religions,World Religions,,,text,20,12,true
World Religions,easy,Which category is the best match for: World Religions?,Computer Science,Chemistry,World Religions,Movies (Bollywood),World Religions,,,text,20,12,true
World Religions,easy,Which quiz category would include: World Religions?,Tennis,Oceans & Seas,Stock Market,World Religions,World Religions,,,text,20,12,true
World Religions,easy,Which quiz category would include: World Religions?,Robotics,World Geography,World Religions,Superheroes,World Religions,,,text,20,12,true
World Religions,easy,"Which category does the topic ""World Religions"" belong to?",Finance,Gardening,World Religions,Modern History,World Religions,,,text,20,12,true
World Religions,easy,Identify the subject area: World Religions.,Astronomy,Geometry,World Religions,Football,World Religions,,,text,20,12,true
World Religions,easy,Which quiz category would include: World Religions?,Comic Books,World Religions,Mountains & Peaks,Artificial Intelligence,World Religions,,,text,20,12,true
World Religions,easy,Which category is the best match for: World Religions?,World Religions,Environmental Science,Stock Market,Philosophy,World Religions,,,text,20,12,true
World Religions,easy,Identify the subject area: World Religions.,World Religions,Logistics,Computer Science,Internet History,World Religions,,,text,20,12,true
World Religions,easy,Which category is the best match for: World Religions?,Awards (Nobel),E-commerce,World Religions,Basketball,World Religions,,,text,20,12,true
World Religions,easy,Identify the subject area: World Religions.,World Religions,Artificial Intelligence,Brands & Logos,Marketing,World Religions,,,text,20,12,true
World Religions,easy,Which category is the best match for: World Religions?,Machine Learning,Comic Books,World Religions,Automobiles,World Religions,,,text,20,12,true
World Religions,easy,Select the correct quiz category for: World Religions.,World Religions,Psychology,Football,Basketball,World Religions,,,text,20,12,true
World Religions,medium,Select the most appropriate category for: World Religions.,Automobiles,World Religions,World Geography,Awards (Nobel),World Religions,,,text,40,10,true
World Religions,medium,Pick the best category for this quiz topic: World Religions.,Artificial Intelligence,World Continents,World Religions,Aviation,World Religions,,,text,40,10,true
World Religions,medium,Pick the best category for this quiz topic: World Religions.,World Geography,Ancient Civilization,World Religions,Astronomy,World Religions,,,text,40,10,true
World Religions,medium,Which category is most closely related to: World Religions?,Algebra,Architecture,Agriculture,World Religions,World Religions,,,text,40,10,true
World Religions,medium,Choose the most accurate category for the topic: World Religions.,Architecture,World Continents,Agriculture,World Religions,World Religions,,,text,40,10,true
World Religions,medium,Which category would most likely include questions on World Religions?,Ancient Civilization,World Religions,Awards (Nobel),Architecture,World Religions,,,text,40,10,true
World Religions,medium,Select the most appropriate category for: World Religions.,World Continents,World Geography,World Religions,Astronomy,World Religions,,,text,40,10,true
World Religions,medium,Pick the best category for this quiz topic: World Religions.,World Religions,World Continents,World Leaders,World Geography,World Religions,,,text,40,10,true
World Religions,medium,"Which field does the topic ""World Religions"" fall under?",Astronomy,Awards (Nobel),World Religions,Artificial Intelligence,World Religions,,,text,40,10,true
World Religions,medium,Select the most appropriate category for: World Religions.,Automobiles,Ancient Civilization,World Religions,Algebra,World Religions,,,text,40,10,true
World Religions,medium,Choose the most accurate category for the topic: World Religions.,Astronomy,World Leaders,Ancient Civilization,World Religions,World Religions,,,text,40,10,true
World Religions,medium,"Best-fit category for ""World Religions"" is:",Agriculture,World Religions,World Leaders,Astronomy,World Religions,,,text,40,10,true
World Religions,medium,"Which subject area most closely matches the topic ""World Religions""?",World Religions,Artificial Intelligence,Agriculture,Astronomy,World Religions,,,text,40,10,true
World Religions,medium,Which category is most closely related to: World Religions?,World Religions,Architecture,Astronomy,World Leaders,World Religions,,,text,40,10,true
World Religions,medium,"Which field does the topic ""World Religions"" fall under?",Astronomy,World Religions,Artificial Intelligence,World Continents,World Religions,,,text,40,10,true
World Religions,medium,Select the most appropriate category for: World Religions.,World Religions,Algebra,Ancient Civilization,World Continents,World Religions,,,text,40,10,true
World Religions,medium,Pick the best category for this quiz topic: World Religions.,World Religions,Aviation,Artificial Intelligence,World Leaders,World Religions,,,text,40,10,true
World Religions,medium,"Which field does the topic ""World Religions"" fall under?",Automobiles,World Religions,Algebra,World Leaders,World Religions,,,text,40,10,true
World Religions,hard,Pick the category that most accurately represents: World Religions.,Algebra,Ancient Civilization,World Religions,World Continents,World Religions,,,text,80,8,true
World Religions,hard,Pick the category that most accurately represents: World Religions.,Algebra,Agriculture,World Religions,Artificial Intelligence,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the best fit for the topic ""World Religions""?",Ancient Civilization,World Continents,World Religions,World Geography,World Religions,,,text,80,8,true
World Religions,hard,Choose the most specific category for: World Religions.,World Leaders,Algebra,World Religions,World Geography,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the best fit for the topic ""World Religions""?",Artificial Intelligence,World Religions,World Continents,World Geography,World Religions,,,text,80,8,true
World Religions,hard,Pick the category that most accurately represents: World Religions.,World Continents,Architecture,Agriculture,World Religions,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the best fit for the topic ""World Religions""?",World Leaders,Architecture,World Religions,World Continents,World Religions,,,text,80,8,true
World Religions,hard,Identify the primary category for: World Religions.,Artificial Intelligence,World Religions,Agriculture,Ancient Civilization,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the closest match for the topic ""World Religions""?",Agriculture,Ancient Civilization,World Leaders,World Religions,World Religions,,,text,80,8,true
World Religions,hard,"Most precise category for ""World Religions"" is:",Algebra,Agriculture,World Religions,Ancient Civilization,World Religions,,,text,80,8,true
World Religions,hard,Identify the primary category for: World Religions.,Ancient Civilization,Agriculture,World Religions,Architecture,World Religions,,,text,80,8,true
World Religions,hard,Which subject is the correct classification for: World Religions?,World Religions,Algebra,Agriculture,World Leaders,World Religions,,,text,80,8,true
World Religions,hard,"Most precise category for ""World Religions"" is:",World Leaders,World Religions,Architecture,Artificial Intelligence,World Religions,,,text,80,8,true
World Religions,hard,Identify the primary category for: World Religions.,World Religions,World Geography,Ancient Civilization,World Leaders,World Religions,,,text,80,8,true
World Religions,hard,Pick the category that most accurately represents: World Religions.,Ancient Civilization,Artificial Intelligence,World Leaders,World Religions,World Religions,,,text,80,8,true
World Religions,hard,Select the category that most precisely fits: World Religions.,World Leaders,Artificial Intelligence,World Religions,Ancient Civilization,World Religions,,,text,80,8,true
World Religions,hard,Select the category that most precisely fits: World Religions.,Agriculture,World Religions,World Leaders,World Geography,World Religions,,,text,80,8,true
World Religions,hard,Pick the category that most accurately represents: World Religions.,World Leaders,Ancient Civilization,World Religions,Artificial Intelligence,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the best fit for the topic ""World Religions""?",Ancient Civilization,World Leaders,Agriculture,World Religions,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the closest match for the topic ""World Religions""?",Algebra,World Religions,World Leaders,Agriculture,World Religions,,,text,80,8,true
World Religions,hard,Which subject is the correct classification for: World Religions?,World Religions,Algebra,Artificial Intelligence,World Continents,World Religions,,,text,80,8,true
World Religions,hard,Which subject is the correct classification for: World Religions?,Ancient Civilization,Artificial Intelligence,World Leaders,World Religions,World Religions,,,text,80,8,true
World Religions,hard,"Which category is the closest match for the topic ""World Religions""?",World Religions,World Continents,Agriculture,Architecture,World Religions,,,text,80,8,true
World Religions,hard,Select the category that most precisely fits: World Religions.,Artificial Intelligence,World Religions,World Geography,World Leaders,World Religions,,,text,80,8,true
Philosophy,easy,"Choose the category that best matches ""Philosophy"".",Currencies,Philosophy,Space Exploration,Marketing,Philosophy,,,text,20,12,true
Philosophy,easy,Select the correct quiz category for: Philosophy.,Machine Learning,Philosophy,Indian States,Brands & Logos,Philosophy,,,text,20,12,true
Philosophy,easy,"Which category does the topic ""Philosophy"" belong to?",Philosophy,Chemistry,Astronomy,Blockchain,Philosophy,,,text,20,12,true
Philosophy,easy,Pick the subject area that matches: Philosophy.,Philosophy,Basketball,World Continents,World Leaders,Philosophy,,,text,20,12,true
Philosophy,easy,Identify the subject area: Philosophy.,Finance,Blockchain,Astronomy,Philosophy,Philosophy,,,text,20,12,true
Philosophy,easy,Select the correct quiz category for: Philosophy.,Tennis,Ancient Civilization,Philosophy,Chemistry,Philosophy,,,text,20,12,true
Philosophy,easy,Identify the subject area: Philosophy.,Gaming,National Flags,Philosophy,Islands,Philosophy,,,text,20,12,true
Philosophy,easy,"Choose the category that best matches ""Philosophy"".",National Flags,Islands,Philosophy,Mythology (Indian),Philosophy,,,text,20,12,true
Philosophy,easy,"Choose the category that best matches ""Philosophy"".",Geometry,Computer Science,Philosophy,Blockchain,Philosophy,,,text,20,12,true
Philosophy,easy,Select the correct quiz category for: Philosophy.,Classic Literature,Cyber Security,Philosophy,Photography,Philosophy,,,text,20,12,true
Philosophy,easy,Which quiz category would include: Philosophy?,Philosophy,Languages,Olympic Games,Mountains & Peaks,Philosophy,,,text,20,12,true
Philosophy,easy,Identify the subject area: Philosophy.,Space Exploration,Islands,Rivers & Lakes,Philosophy,Philosophy,,,text,20,12,true
Philosophy,easy,"Which category does the topic ""Philosophy"" belong to?",World Continents,Inventions & Discoveries,Deserts,Philosophy,Philosophy,,,text,20,12,true
Philosophy,easy,Pick the subject area that matches: Philosophy.,Chess,Mobile Development,Music (Pop),Philosophy,Philosophy,,,text,20,12,true
Philosophy,easy,Identify the subject area: Philosophy.,Sociology,Philosophy,Medicine,Wildlife,Philosophy,,,text,20,12,true
Philosophy,easy,Identify the subject area: Philosophy.,Food & Cuisine,Programming (Java),World Religions,Philosophy,Philosophy,,,text,20,12,true
Philosophy,easy,"Choose the category that best matches ""Philosophy"".",Programming (Java),Philosophy,Mythology (Norse),Stock Market,Philosophy,,,text,20,12,true
Philosophy,easy,"Choose the category that best matches ""Philosophy"".",Web Development,Calculus,Medicine,Philosophy,Philosophy,,,text,20,12,true
Philosophy,medium,Which category is most closely related to: Philosophy?,Basketball,Philosophy,Algebra,Ancient Civilization,Philosophy,,,text,40,10,true
Philosophy,medium,"Best-fit category for ""Philosophy"" is:",Awards (Nobel),Astronomy,Biology,Philosophy,Philosophy,,,text,40,10,true
Philosophy,medium,Select the most appropriate category for: Philosophy.,Algebra,Philosophy,Aviation,Agriculture,Philosophy,,,text,40,10,true
Philosophy,medium,Pick the best category for this quiz topic: Philosophy.,Artificial Intelligence,Basketball,Ancient Civilization,Philosophy,Philosophy,,,text,40,10,true
Philosophy,medium,Which category would most likely include questions on Philosophy?,Basketball,Astronomy,Philosophy,Agriculture,Philosophy,,,text,40,10,true
Philosophy,medium,Which category is most closely related to: Philosophy?,Aviation,Algebra,Astronomy,Philosophy,Philosophy,,,text,40,10,true
Philosophy,medium,"Which field does the topic ""Philosophy"" fall under?",Basketball,Aviation,Philosophy,Awards (Nobel),Philosophy,,,text,40,10,true
Philosophy,medium,Select the most appropriate category for: Philosophy.,Artificial Intelligence,Awards (Nobel),Philosophy,Ancient Civilization,Philosophy,,,text,40,10,true
Philosophy,medium,Select the most appropriate category for: Philosophy.,Basketball,Philosophy,Algebra,Aviation,Philosophy,,,text,40,10,true
Philosophy,medium,"Which field does the topic ""Philosophy"" fall under?",Automobiles,Basketball,Philosophy,Astronomy,Philosophy,,,text,40,10,true
Philosophy,medium,Pick the best category for this quiz topic: Philosophy.,Algebra,Ancient Civilization,Aviation,Philosophy,Philosophy,,,text,40,10,true
Philosophy,medium,"Which field does the topic ""Philosophy"" fall under?",Ancient Civilization,Artificial Intelligence,Philosophy,Awards (Nobel),Philosophy,,,text,40,10,true
Philosophy,medium,Select the most appropriate category for: Philosophy.,Ancient Civilization,Biology,Philosophy,Automobiles,Philosophy,,,text,40,10,true
Philosophy,medium,"Which subject area most closely matches the topic ""Philosophy""?",Awards (Oscars),Philosophy,Architecture,Agriculture,Philosophy,,,text,40,10,true
Philosophy,medium,"Which field does the topic ""Philosophy"" fall under?",Biology,Awards (Oscars),Philosophy,Astronomy,Philosophy,,,text,40,10,true
Philosophy,medium,"Which subject area most closely matches the topic ""Philosophy""?",Basketball,Philosophy,Algebra,Awards (Nobel),Philosophy,,,text,40,10,true
Philosophy,medium,"Best-fit category for ""Philosophy"" is:",Astronomy,Algebra,Philosophy,Basketball,Philosophy,,,text,40,10,true
Philosophy,medium,Choose the most accurate category for the topic: Philosophy.,Architecture,Algebra,Philosophy,Artificial Intelligence,Philosophy,,,text,40,10,true
Philosophy,hard,Pick the category that most accurately represents: Philosophy.,Philosophy,Agriculture,Aviation,Ancient Civilization,Philosophy,,,text,80,8,true
Philosophy,hard,Which subject is the correct classification for: Philosophy?,Astronomy,Automobiles,Artificial Intelligence,Philosophy,Philosophy,,,text,80,8,true
Philosophy,hard,"Most precise category for ""Philosophy"" is:",Algebra,Philosophy,Automobiles,Agriculture,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the closest match for the topic ""Philosophy""?",Algebra,Agriculture,Philosophy,Artificial Intelligence,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the best fit for the topic ""Philosophy""?",Artificial Intelligence,Philosophy,Ancient Civilization,Architecture,Philosophy,,,text,80,8,true
Philosophy,hard,Pick the category that most accurately represents: Philosophy.,Philosophy,Ancient Civilization,Architecture,Astronomy,Philosophy,,,text,80,8,true
Philosophy,hard,Select the category that most precisely fits: Philosophy.,Ancient Civilization,Astronomy,Philosophy,Automobiles,Philosophy,,,text,80,8,true
Philosophy,hard,Pick the category that most accurately represents: Philosophy.,Philosophy,Ancient Civilization,Aviation,Agriculture,Philosophy,,,text,80,8,true
Philosophy,hard,"Most precise category for ""Philosophy"" is:",Philosophy,Architecture,Artificial Intelligence,Automobiles,Philosophy,,,text,80,8,true
Philosophy,hard,"Most precise category for ""Philosophy"" is:",Astronomy,Architecture,Ancient Civilization,Philosophy,Philosophy,,,text,80,8,true
Philosophy,hard,Pick the category that most accurately represents: Philosophy.,Automobiles,Aviation,Agriculture,Philosophy,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the best fit for the topic ""Philosophy""?",Agriculture,Philosophy,Automobiles,Aviation,Philosophy,,,text,80,8,true
Philosophy,hard,Select the category that most precisely fits: Philosophy.,Algebra,Astronomy,Agriculture,Philosophy,Philosophy,,,text,80,8,true
Philosophy,hard,Choose the most specific category for: Philosophy.,Philosophy,Algebra,Astronomy,Artificial Intelligence,Philosophy,,,text,80,8,true
Philosophy,hard,Identify the primary category for: Philosophy.,Artificial Intelligence,Architecture,Philosophy,Agriculture,Philosophy,,,text,80,8,true
Philosophy,hard,Identify the primary category for: Philosophy.,Agriculture,Astronomy,Philosophy,Algebra,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the best fit for the topic ""Philosophy""?",Philosophy,Architecture,Aviation,Algebra,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the best fit for the topic ""Philosophy""?",Astronomy,Philosophy,Aviation,Agriculture,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the closest match for the topic ""Philosophy""?",Philosophy,Artificial Intelligence,Automobiles,Aviation,Philosophy,,,text,80,8,true
Philosophy,hard,"Most precise category for ""Philosophy"" is:",Architecture,Automobiles,Philosophy,Ancient Civilization,Philosophy,,,text,80,8,true
Philosophy,hard,Identify the primary category for: Philosophy.,Agriculture,Aviation,Automobiles,Philosophy,Philosophy,,,text,80,8,true
Philosophy,hard,Identify the primary category for: Philosophy.,Ancient Civilization,Artificial Intelligence,Philosophy,Agriculture,Philosophy,,,text,80,8,true
Philosophy,hard,"Which category is the closest match for the topic ""Philosophy""?",Astronomy,Agriculture,Algebra,Philosophy,Philosophy,,,text,80,8,true
Philosophy,hard,Which subject is the correct classification for: Philosophy?,Philosophy,Agriculture,Artificial Intelligence,Automobiles,Philosophy,,,text,80,8,true
Classic Literature,easy,Which category is the best match for: Classic Literature?,Logistics,E-commerce,Classic Literature,Human Anatomy,Classic Literature,,,text,20,12,true
Classic Literature,easy,"The topic ""Classic Literature"" best fits which category?",Basketball,Classic Literature,Languages,Finance,Classic Literature,,,text,20,12,true
Classic Literature,easy,"Choose the category that best matches ""Classic Literature"".",Indian History,Classic Literature,Mathematics,Cricket,Classic Literature,,,text,20,12,true
Classic Literature,easy,Identify the subject area: Classic Literature.,Music (Classical),Classic Literature,Basketball,Blockchain,Classic Literature,,,text,20,12,true
Classic Literature,easy,"Which category does the topic ""Classic Literature"" belong to?",World Religions,Food & Cuisine,Agriculture,Classic Literature,Classic Literature,,,text,20,12,true
Classic Literature,easy,Select the correct quiz category for: Classic Literature.,English Grammar,Movies (Hollywood),Classic Literature,Inventions & Discoveries,Classic Literature,,,text,20,12,true
Classic Literature,easy,Which quiz category would include: Classic Literature?,Classic Literature,World Religions,Stock Market,Aviation,Classic Literature,,,text,20,12,true
Classic Literature,easy,"Choose the category that best matches ""Classic Literature"".",Movies (Bollywood),Networking,Classic Literature,Political Science,Classic Literature,,,text,20,12,true
Classic Literature,easy,Select the correct quiz category for: Classic Literature.,Pharmacology,Astronomy,Classic Literature,Economics,Classic Literature,,,text,20,12,true
Classic Literature,easy,"Choose the category that best matches ""Classic Literature"".",Business Tycoons,Classic Literature,Deserts,Sociology,Classic Literature,,,text,20,12,true
Classic Literature,easy,Pick the subject area that matches: Classic Literature.,Classic Literature,Mathematics,Awards (Nobel),Internet History,Classic Literature,,,text,20,12,true
Classic Literature,easy,Which quiz category would include: Classic Literature?,Classic Literature,Web Development,Machine Learning,Logistics,Classic Literature,,,text,20,12,true
Classic Literature,easy,Select the correct quiz category for: Classic Literature.,Classic Literature,Mobile Development,Awards (Oscars),Pharmacology,Classic Literature,,,text,20,12,true
Classic Literature,easy,Which quiz category would include: Classic Literature?,Basketball,Classic Literature,Brands & Logos,Music (Pop),Classic Literature,,,text,20,12,true
Classic Literature,easy,Which quiz category would include: Classic Literature?,Cyber Security,Automobiles,Programming (Python),Classic Literature,Classic Literature,,,text,20,12,true
Classic Literature,easy,Identify the subject area: Classic Literature.,Classic Literature,Networking,Environmental Science,Mythology (Greek),Classic Literature,,,text,20,12,true
Classic Literature,easy,Identify the subject area: Classic Literature.,Mythology (Greek),Classic Literature,Gardening,Calculus,Classic Literature,,,text,20,12,true
Classic Literature,easy,Which category is the best match for: Classic Literature?,Space Exploration,Classic Literature,Fashion,Pharmacology,Classic Literature,,,text,20,12,true
Classic Literature,medium,Select the most appropriate category for: Classic Literature.,Algebra,Awards (Nobel),Classic Literature,Awards (Oscars),Classic Literature,,,text,40,10,true
Classic Literature,medium,"Best-fit category for ""Classic Literature"" is:",Classic Literature,Ancient Civilization,Automobiles,Awards (Nobel),Classic Literature,,,text,40,10,true
Classic Literature,medium,"Best-fit category for ""Classic Literature"" is:",Artificial Intelligence,Algebra,Classic Literature,Modern Literature,Classic Literature,,,text,40,10,true
Classic Literature,medium,"Best-fit category for ""Classic Literature"" is:",Awards (Nobel),Classic Literature,Astronomy,Artificial Intelligence,Classic Literature,,,text,40,10,true
Classic Literature,medium,Pick the best category for this quiz topic: Classic Literature.,Classic Literature,Awards (Oscars),Astronomy,Awards (Nobel),Classic Literature,,,text,40,10,true
